name,category,region,sub_region,source,source_url,raw_text,amount,deadline,registered_at,collected_at
2026년 전주 청년만원주택 청춘★별채 예비입주자 모집,주택 및 거주지,전라북도,,온통청년,https://www.jeonju.go.kr/youth/index.9is,"전주시가 주택을 매입하여 청년(19~39세), 대학생 및 취업준비생을 대상으로 주거안정을 목적으로 공급하는 임대주택 ‣ 공급주택 : 전주시 완산구 모악로 4685-22(청춘별채11)
‣ 모집호수 : 총 24호    
‣ 임대조건 : 월 임대료 1~2만원(방수 기준), 보증금 50만원    
  ※ 관리비 별도 부담(외부 위탁기관에서 주택 시설관리 예정)
‣ 임대기간 : 최초 임대기간은 2년이며, 재계약(2년 단위) 4회 가능(최장 10년 거주)
  - 입주 후 혼인한 경우, 재계약(2년 단위) 5회 추가연장 가능(최장 20년)
  ※ 재계약을 하는 경우 관계 법령에 따른 자격을 충족하는 경우에 한함.",,20260330 ~ 20260401,2026-04-28,2026-05-04
2026 전주기업반 취업지원 사업,취업,전라북도,,온통청년,https://www.jeonju.go.kr/youth/index.9is,"지역(전주)기업의 수요를 반영한 직무역량강화 교육 운영을 통해 우수 전문인력 양성으로 청년 취업연계 및 장기재직 유도 전주기업반 교육과정 운영비 및 학생 취업장려금 지원
- (대학) 교육과정운영비 90백만원 지원
- (학생) 협약기업 취업 시 취업장려금 지원 (5년간 최대 4,200만원 지원)",,20260327 ~ 20260331,2026-04-28,2026-05-04
2026년 전주시 소규모점포 청년창업 지원,창업,전라북도,,온통청년,https://www.jeonju.go.kr/youth/index.9is,"특색 있는 점포 창업을 희망하는 지역 청년에게 컨설팅 및 사업화 자금을 지원하여 청년 자립·성장 유도 사업화자금(팀별 최대1,500만원), 창업 맞춤 컨설팅",,20260219 ~ 20260312,2026-04-28,2026-05-04
2026년 출향(전입)청년 채용 전주기업 취업지원,취업,전라북도,,온통청년,https://www.jeonju.go.kr/youth/index.9is,"중소기업의 인력난을 해소하고 청년 고용의 기회를 확대하는 동시에 청년의 지역정착 지원 - 기    업 : 청년 채용 1인당 월 100만원씩 12개월간 지원
* 수습기간 2개월 포함 최대 12개월
- 청    년 : 장려금 최대 900만원 지원(6·12·24개월 경과 시 각 300만원 지급)",,20260115 ~ 20260130,2026-04-28,2026-05-04
진주시 일자리 지원센터 운영,취업,전국,,온통청년,https://gyeongnam.work.go.kr/jinju/main.do,"구인 구직 신청, 취업상담 및 알선, 이력서 및 자기소개서 컨설팅 등을 통한 일자리 지원 및 취업 지원 서비스 제공 진주시 일자리 지원센터 운영
○ 지원대상 : 관내 구인기업 및 구직자
○ 지원내용 : 취업상담 및 알선, 이력서 컨설팅 등 취업지원
○ 이용방법 : 방문신청(구직) 및 온라인 신청(구인)
○ 문의처 : 일자리경제과 일자리지원센터 055-749-8185",,,2026-04-27,2026-05-04
「2026년 지역창업특화지원」AI기반 디지털 창업풀패키지 교육생 모집,창업,광주광역시,,온통청년,https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1349&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,"○ AI 기반 디지털 창업 역량강화 오프라인 교육 과정 운영
· (과정1) AI 비즈니스 모델(BM) 고도화 및 사업 성공 PT 제작 과정
· (과정2) AI 기반 노코딩 웹사이트 제작 및 디지털 창업 실무 과정 ○ 교육과정(오프라인)
· (과정1) ChatGPT 활용 수익형 BM 고도화 및 Gamma·Canva 기반 AI 투자유치(IR) PT 제작·발표 실무 컨설팅
· (과정2) 생성형 AI 기반 코딩 없는 웹사이트(Landing Page) 구축·배포 실습 및 디지털 마케팅·운영 전략

○ 교육신청 기간
· (과정1) 2026. 4.21.(화) ~ 4.30.(목)
· (과정2) 2026. 4.21.(화) ~ 2026. 5. 4.(월)

○ 교육일정/시간
· (과정1) 5. 3.(일) / 5.10.(일) / 5.17.(일) 14:00~18:00, 총 12시간(4시간×3회)
· (과정2) 5. 7.(목) / 5.12.(화) / 5.14.(목) / 5.19.(화) / 5.21.(목) / 5.26.(화) 19:00~21:00, 총 12시간(2시간×6회)

○ 수료기준/혜택
· 과정 80% 이상 수강 시 진흥원장 명의 수료증 발급
· 우수 수료자 대상 후속 창업지원 프로그램 연계 등",,20260421 ~ 20260430,2026-04-27,2026-05-04
로컬 스타트업 히어로즈(Heroes) 지원사업 초기창업기업 모집,창업,광주광역시,,온통청년,https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1350&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,"○ 2026 지역산업맞춤형 일자리지원 자치구 특화사업
· 기업 경영에 어려움을 겪는 초기창업기업 대상 사업 안정화 및 내실 성장·도약 지원 ○ 지원금
· 최대 550만원 지원(컨설팅 포함, 선정평가 결과에 따라 차등 지원)
· 자부담금 20% 이내 부담(추후 사업선정 시 별도 설명 예정)
· 부가세 신청자 부담(지원금 기준은 공급가액 기준)

○ 기업 컨설팅 지원
· 기업진단, 분야별 맞춤 컨설팅 지원

○ 피봇팅(Pivoting) 지원
· 기업진단, 피봇팅 유형에 따른 기업별 BM 제시, 사업전환 지원

○ 사업화 지원
· 제품, 마케팅 등 기업 경쟁력 강화를 위한 사업화 지원",,20260420 ~ 20260529,2026-04-27,2026-05-04
2026년 시제품 제작 프로그램(양산 연계 지원 과정),창업,광주광역시,,온통청년,https://youth.gwangju.go.kr/www/50?siteId=www&policyId=1352&url=%2Fwww%2Fpolicy%2FgjYgPolicyView,"창업 아이디어 보유 창업자 대상 시제품 제작 및 양산 연계 지원을 통한 아이디어 실현 가능성 검증·제품화 지원 ○ 시제품 제작 지원
· 센터 보유 전문장비(산업용 3D프린터, CNC, 레이저 커팅기 등) 활용 시제품 제작 지원

○ 재료비 지원
· 시제품 제작 및 양산 진행 시 재료비 지원(팀당 최대 6,000,000원 이내)
· 지원 불가 항목: 디자인 비용, 모델링 비용, 기타 용역비, 가공비, 특허 출원 비용 등

○ 멘토링·교육 프로그램
· CSU창작마을센터 ‘CSU 소싱 디렉팅 솔루션’ 1:1 멘토링 지원(필수 참여)
· AI 활용 & PPT 제작, AI 자동화 설계, AI 홍보콘텐츠 제작, 숏폼 콘텐츠 제작 등 창업 실무 교육(선택 참여)",,20260422 ~ 20260508,2026-04-27,2026-05-04
지역사회서비스 청년사업단 운영,취업,전국,,온통청년,https://jejuyouthdream.com/policy/detail/103,"- 청년사회서비스사업단 구성·운영 및 청년 인력(2명) 인건비 지원
 - 도내 청년 대상 지역사회서비스 제공 지원 ※ 일몰사업으로 운영되지 않음",,20260101 ~ 20260101,2026-04-27,2026-05-04
청년 일 경험(기업탐방형) 프로그램 운영,취업,전국,,온통청년,https://jejuyouthdream.com/policy/detail/104,- 청년들에게 다양한 직업세계와 산업현장에 대한 체험기회를 제공하고 우수한 중소기업에 대한 정보 제공을 통해 청년의 일 경험 확대 및 중소기업 취업활성화 도모 ※ 일몰사업으로 운영되지 않음,,20260101 ~ 20260101,2026-04-27,2026-05-04
진주시 중소기업 청년채용 지원사업,취업,전국,,온통청년,https://young.jinju.go.kr/young,"신규채용 인건비 지원을 통해 기업의 재정 부담을 완화하고 청년의 지역 정착을 유도하여 지역경제 활성화 도모 - 지원인원 : 총 20명(청년채용, 기업당 최대 2명) 
- 지원대상 : 구인 계획이 있는 진주시 소재 상시근로자 3인 이상 중소기업
- 지원내용 : 미취업 청년 신규 채용 시 청년 1명당 최대 500만원 인건비 지원(월 100만원*5개월)",,20260325 ~ 20260408,2026-04-24,2026-05-04
[강원 고성군]2026년 청년 취업수당 지원,취업,강원도,,온통청년,https://gwgs.go.kr/prog/saeolGosi/GOSI/kor/sub04_030401/list.do,관내 청년 유출 방지 및 청년 유입을 유도하기 위해 관내 업체에 정규직으로 취업하는 청년 대상 취업수당 지급 청년이 관내 업체 취업 시 매월 30만원씩 12개월간 지원(생애 1회 지원),,,2026-04-23,2026-05-04
2026년 고성군 미취업 청년 자격증 응시료 지원,취업,강원도,,온통청년,https://www.gwgs.go.kr/prog/saeolGosi/GOSI/kor/sub04_030401/list.do,고성군 미취업 청년 대상 국가기술(전문)자격증 및 어학시험 등 자격증 시험 응시료 지원( 고성군 미취업 청년 자격증 응시료 지원(1인 연 20만원 이내 응시료 실비지원 / 지원 횟수 제한 없음),,,2026-04-23,2026-05-04
서귀포시 청년농업인 영농정착 지원,창업,전국,,온통청년,https://www.nongupez.go.kr/nsm/main,"영농초기 소득이 불안정한 청년농업인에게 영농정착지원금과 영농 교육, 컨설팅 등을 연계 지원하고 젊고 유능한 인재의 농업분야 진출을 촉진하고 건실한 경영체로 성장 및 유도 - 대상: 18세 이상~ 40세 미만 독립경영 3년 이하 청년농업인
- 독립경영 청년에 영농정착지원금 월별 지급
- (1년차) 110만원, (2년차) 100만원. (3년차) 90만원
- 융자지원: 농지·시설 마련 및 기타자금(비료·묘목·농기계 구입 등) 5억원 융자
- 전달체계: 사업신청 → 서면·면접심사 → 대상자선정 → 지원금 지급 및 의무사항 이행점검",,20251105 ~ 20251211,2026-04-22,2026-05-04
서귀포시 대학생·청년 아르바이트,취업,전국,,온통청년,https://www.seogwipo.go.kr/group/selfgoverning/planning/job/summary.htm,"대학생 및 청년에게 동·하계 방학 동안 시정참여를 통한 진로탐색 기회 및 학비마련의 기회를 제공 - 대상: 공고일 현재 본인 또는 부모가 서귀포시에 주민동록이 되어있는 재(휴)학 대학생 또는 청년
- 대상인원: 212명(동계 106명, 하계 106명)
- 주요내용: 배치부서 업무 특성에 따른 행정업무 지원
- 전달체계: 직접사업",,20260601 ~ 20260601,2026-04-22,2026-05-04
탐나는 디지털 창작소 운영사업,창업,전국,,온통청년,https://fablabjeju.org/,"ㅇ (목적) 예비창업자 초기 육성 기반 마련
ㅇ (대상) 예비창업자 및 학생 등
ㅇ (주요내용) 창업으로 연계될 수 있는 아이디어 공간 제공 및 디지털 장비교육 등 사업화 지원
ㅇ (전달체계) 공기관대행사업(제주경제통상진흥원) ㅇ (지원대상) 예비창업자 및 학생 등
ㅇ (지원내용) 창작공간 제공 및 디지털 장비교육, 시제품 제작 사업화 지원",,,2026-04-22,2026-05-04
서귀포시 스타트업베이 운영,창업,전국,,온통청년,https://startupbay.or.kr/,"○(목적) 서귀포시 우수 스타트업 발굴 및 육성으로 일자리 창출 도모
○(대상) 서귀포시 관내 예비 및 초기창업자
○(주요내용) 기업 입주공간 제공, 스타트업 성장단계별 엑셀러레이팅 등 지원 ○ 독립형 또는 공동형(4인1실) 사무공간 무상지원
○ 코워킹 공간, 회의실 제공
○ 사업단계별 프로그램 및 맞춤 멘토링 지원
○ 사업화 성장 프로그램",,20261201 ~ 20261231,2026-04-22,2026-05-04
브릿지보증 (실패보장제) 강화,"창업,취업",전국,,온통청년,https://www.jcgf.or.kr/index2.php,"폐업한 자영업자의 전액 일시상환 의무를 완화하여 재기 기회를 제공하고 기존 대출금의 정상상환 유도  보증업체가 폐업한 경우에도, 지속해서 보증을 이용할 수 있도록 하여 상환 부담 완화하고 재기 기회 제공 및 기존 대출금의 정상 상환 유도",,,2026-04-22,2026-05-04
제주시 청년농업인 영농정착 지원사업,창업,전국,,온통청년,https://www.nongupez.go.kr/nsm/main,"영농정착지원금 지급 및 창업자금, 기술‧경영 교육, 컨설팅, 농지은행 사업 등 연계지원을 통해 건실한 경영체로 성장 유도 영농 초기 소득이 불안정한 청년농업인을 선정, 최장 3년간 월 최대 110만원의 영농정착지원금 지급

- 대상: 18세 이상~ 40세 미만 독립경영 3년 이하 청년농업인
- 독립경영 청년에 영농정착지원금 월별 지급
- (1년차) 110만원, (2년차) 100만원. (3년차) 90만원
- 융자지원: 농지·시설 마련 및 기타자금(비료·묘목·농기계 구입 등) 5억원 융자
- 전달체계: 사업신청 → 서면·면접심사 → 대상자선정 → 지원금 지급 및 의무사항 이행점검",,20251105 ~ 20251211,2026-04-22,2026-05-04
구직자 취업역량강화 프로그램 운영,취업,전국,,온통청년,https://www.work.go.kr/jeju/main.do,"취업에 어려움을 겪고 있는 일반구직자, 청년 등을 대상으로 취업의욕을 고취시키고 구직기술 향상을 위한 프로그램 운영  도내 구직자들이 자기탐색 및 진로지도 등을 통해 취업역량 강화 도모",,,2026-04-22,2026-05-04
하영드림 주택마련 지원,전월세 및 주거급여 지원,전국,,온통청년,https://plus.gov.kr/portal/benefitV2/benefitTotalSrvcList/benefitSrvcDtl?svcSeq=2146116&bnefType=all&svcId=650000001122,"신혼부부 및 자녀출산 가구의 내 집 마련을 위한 주택 구입자금 대출이자 지원으로 주거비 부담 완화 및 맞춤형 주거복지 체계 구축  ❍ (지원대상) 주택 구입자금 대출을 받은 신혼부부·자녀출산 가구(7년 이내)
 ❍ (지원내용) 대출이자 최대 1.5%*(3억원 이내)
              * 신혼부부(0.2%), 1자녀(0.8%), 2자녀 이상(0.5%)
 ❍ (주택기준) 전용면적 85㎡ 이하·6억원 이하 주택
 ❍ (소득기준) 대출 유형에 따라 소득기준 차등 적용
    - 정부 지원 대출* 받은 경우: 부부합산 연소득 1억원 이내
    - 민간은행 대출 받은 경우: 부부합산 연소득 1억 3천만원 이내
     * 신생아특례, 보금자리론, 디딤돌 대출 등 정부에서 정책적으로 지원하여 낮은 금리로 대출 받은 경우
 ❍ (사 업 량) 646가구",,20260501 ~ 20260630,2026-04-22,2026-05-04
3만원 주택,전월세 및 주거급여 지원,전국,,온통청년,https://plus.gov.kr/portal/benefitV2/benefitTotalSrvcList/benefitSrvcDtl?svcSeq=2143516&bnefType=all&svcId=650000001121,"신혼부부·자녀출산 가구의 주거비 부담 완화를 위해 공공임대주택 임대료 지원을 통한 
주거안정 도모 

※ 지원대상: 모든 세대원이 무주택자로 제주도 소재 공공임대주택에 입주하고 있는(혹은 입주 예정인)자로 공공임대주택 임대차 계약을 완료한 자(계약자 본인만 신청가능) 공고일기준 공공임대주택 입주자의(예정자 포함) 월임대료 중 3만원(본인부담액)을 제외한 모든 금액(원 단위 절하)",,20260318 ~ 20260430,2026-04-22,2026-05-04
