plcy_no,name,lclsf,category,keyword,region,sub_region,source,source_url,ref_url2,raw_text,amount,deadline,registered_at,last_modified_at,collected_at,aply_prd_type,biz_prd_type,biz_start_ymd,biz_end_ymd,biz_prd_etc,age_min,age_max,age_limit_yn,earn_cnd,earn_min_amt,earn_max_amt,earn_etc,mrg_stts,job,school,major,special_target,pvmthd,pvmthd_group,sprt_scl_cnt,sprt_scl_lmt_yn,sprt_arvl_seq_yn,add_qlfc,exclude_target,apply_method,select_method,submit_docs,etc_matter,sprvsn_inst_nm,oper_inst_nm,rgtr_inst_nm,zip_cd,inq_cnt,aprvl_stts
11373,장애가정 아동 멘토링 프로그램 멘토 모집,교육문화,,,경기도,화성시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11373,https://naver.me/xYN6mw7h,"아동의 성장을 돕고 싶은 성인(대학생, 직장인 등) - 발대식 및 종결식(각 1회) - 멘토 간담회(2회) - 건강관리 및 학습지원(20회) - 문화체험활동(4회) - 우리두리캠프(1회)",,2026. 6.29.~ 7. 9.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,"아동의 성장을 돕고 싶은 성인(대학생, 직장인 등)",,온라인 신청(네이버폼) 바로가기,,,,,,,,,
11371,청년 맞춤형 취·창업 교육 참여자 모집,일자리,,,경기도,가평군,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11371,https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=5598,"- 공고일 기준 가평군에 거주하는 19세 ~39세 이하 청년 ※ 창업을 희망하는 청년, 예비·초기 창업 청년 창업 인큐베이팅-기반·분석 창업 인큐베이팅-확장 ① 창업 인큐베이팅-확장 ② [멘토링] 창업 인큐베이팅-전략 ① 창업 인큐베이팅-전략 ② 창업 인큐베이팅-경영",,2026. 6.22.~ 7. 6.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,"- 공고일 기준 가평군에 거주하는 19세 ~39세 이하 청년 ※ 창업을 희망하는 청년, 예비·초기 창업 청년",,온라인 신청 바로가기,,,,,,,,,
11369,AI활용 멀티사무원 모집,일자리,,,경기도,광명시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11369,https://www.gm.go.kr/pt/user/nftcBbs/BD_selectNftcBbsDetail.do?q_nftcBbsCode=1001&q_nftcBbsMgtno=66972&q_currPage=1,"- 경리・회계・총무 등 사무직종 취업을 희망하는 여성 - AI 활용 디지털 사무 역량 및 회계・세무 실무 능력을 습득하여 취업 경쟁력을 강화하고자 하는 여성 - 교육과정에 성실히 참여하고 취업 의지가 분명한 여성 📚 회계·세무 실무 - 재무회계, 세무기초, 부가가치세·소득세 실무 💻 전산회계 - 회계프로그램 활용 실습, 전산회계·전산세무 🏅 자격취득 - FAT 1급(재무회계) 자격 취득 🤖 AI 활용 - 생성형 AI 활용, 문서·보고서 작성, 콘텐츠 제작 🧾 OA 실무 - 한글, 엑셀 활용 💼 취업대비 - 입사지원서 작성, 면접 실전, 기업 마케팅 실무 🌱 소양교육 - 조직 커뮤니케이션, 직장예절, 스트레스 관리",,2026. 6.22.~ 7. 7.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,- 경리・회계・총무 등 사무직종 취업을 희망하는 여성 - AI 활용 디지털 사무 역량 및 회계・세무 실무 능력을 습득하여 취업 경쟁력을 강화하고자 하는 여성 - 교육과정에 성실히 참여하고 취업 의지가 분명한 여성,,방문신청 | 광명시여성비전센터(1층 취업상담실) 바로가기,,,,,,,,,
11368,취업성공 프로젝트 3기 참여자 모집,일자리,,,경기도,남양주시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11368,https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=5700,"남양주시에 주민등록을 둔 19~39세 청년 구직자 📘 경험 정리 및 입사지원서 작성법 특강 - STAR 기법을 활용한 효과적 경험 정리 - 이력서 및 자기소개서 항목 분석 - 차별화된 자기소개서 작성 방법 - 주요 기업 직무 역량 기반 질문 예시 및 대응 전략 📝 입사지원서 컨설팅 - 개인별 입사지원서 컨설팅 - 입사지원서 초안 완성 🎤 면접 전략 특강 및 1분 자기소개 작성법 - 면접 유형별 프로세스 이해, 질문 분석, 답변 구조화 - 면접 주의점 및 포인트 안내 - 1분 자기소개 작성 및 준비 전략 💬 1분 자기소개 실습 및 모의면접 컨설팅 - 1분 자기소개 스크립트 컨설팅 및 실습 - 직무/인성 면접 중심 질문·답변 연습 - 면접관 피드백을 통한 개선 사항 파악",,2026. 6.25.~ 7. 6.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,남양주시에 주민등록을 둔 19~39세 청년 구직자,,온라인 신청 바로가기,,,,,,,,,
11367,제1회 청년 체험형 인턴 채용,일자리,,,경기도,가평군,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11367,https://www.gpfmc.or.kr/board/view.do?muNo=408&postNo=42494&stNo=11&actCd=R,주소지가 가평군 내로 되어 있는 청년(만 18세 ~ 만 34세) 3명 사무행정 보조 및 기록물관리 정비 보조 등,,2026. 6.24.~ 7. 3.,,,2026-06-29,,,,,,18,34,,,,,,,,,,,,지자체,,,,주소지가 가평군 내로 되어 있는 청년(만 18세 ~ 만 34세) 3명,,이메일 접수 | 132485@gpfmc.or.kr 바로가기,,,,,,,,,
11366,AI 서비스기획자 양성과정 교육생 모집,일자리,,,경기도,성남시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11366,https://www.snw.or.kr/sub03/sub0301_view.aspx?b=1967&p=0&cdt=&txt=,"- 성남시 및 인근지역 거주 미취업 청년 (만 19∼39세, 성별무관) - 교육 수료 후 서비스 기획자로 취업 의사가 확고하신 분 - IT, SW, 경영학 등 관련 학과 전공자 및 유관 경력보유자 우대 - 원활한 협업 및 커뮤니케이션이 가능하신 분 - 팀 프로젝트, 기업 연계 채용 행사에 적극적으로 참여가 가능하신 분 1) 서비스 기획 기초 - 서비스 기획자 직무 및 협업 커뮤니케이션 - 서비스 기획 프로세스의 이해 및 UI/UX 설계 (Figma 활용) - 파이썬(Python) 기초 및 머신러닝/딥러닝의 기본 원리 학습 2) AI 기획 및 데이터 분석 - 생성형 AI를 활용한 프롬프트 엔지니어링, 바이브 코딩 - AI 산업 트렌드 분석을 통한 차별화된 서비스 전략 도출 - AI 서비스 기획 실전 및 비즈니스 모델(BM) 구축 3) 기업 연계 프로젝트 - 기업 연계 팀 프로젝트 수행 (데이터 기반 문제 해결) - 프로젝트 결과물 발표 및 실무자 피드백 4) 취업 대비 교육 - 직군 맞춤형 이력서·자기소개서 작성 - 실무 포트폴리오 완성",,2026. 6.18.~ 7. 5.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,"- 성남시 및 인근지역 거주 미취업 청년 (만 19∼39세, 성별무관) - 교육 수료 후 서비스 기획자로 취업 의사가 확고하신 분 - IT, SW, 경영학 등 관련 학과 전공자 및 유관 경력보유자 우대 - 원활한 협업 및 커뮤니케이션이 가능하신 분 - 팀 프로젝트, 기업 연계 채용 행사에 적극적으로 참여가 가능하신 분",,이메일 접수 | snw0502@daum.net 바로가기,,,,,,,,,
11365,청년라이즈 취업멘토링 콘서트,일자리,,,경기도,시흥시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11365,https://docs.google.com/forms/d/e/1FAIpQLSddtAC7-1pUsmb0QXxCQ4QDYmv8Z6xdb4A8iYpcYB2mQpiiZg/viewform,관내 구직청년 19~39세 200명 1. 관내 기업 소개 2. 직무 토크쇼 Q&A 3. 직무 특강 4.소그룹 멘토링,,,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,관내 구직청년 19~39세 200명,,온라인 신청(구글폼) 바로가기,,,,,,,,,
11364,안전하게 완성하는 나의 첫 독립,일자리,,,경기도,김포시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11364,https://gimpo.gseek.kr/user/course/offline/view?s_sbjct_sn=60707&s_sbjct_cycl_sn=1,"○ 현재 19세 이상 39세 이하이고, 아래의 각 항에 하나 이상 해당하며 취업·창업에 관심 있는 청년 ○ 김포시에 주소를 두고 있는 청년 ○ 김포시에서 활동하는 직장인, 사업가, 창업가, 대학생 안전한 전월세 집 구하기, 임대차계약 및 현실꿀팁 독립을 꿈꾸거나 이미 자취를 시작했지만, 전세 사기나 낯선 집 계약 절차 때문에 불안하신가요? 집 구하기 전 필수 체크리스트부터 부동산 계약서 분석, 주거비 절약 팁까지! 초보 자취러가 반드시 알아야 할 안전하고 똑똑한 독립 실전 가이드입니다.",,2026. 6.8.~ 7. 5.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,"○ 현재 19세 이상 39세 이하이고, 아래의 각 항에 하나 이상 해당하며 취업·창업에 관심 있는 청년 ○ 김포시에 주소를 두고 있는 청년 ○ 김포시에서 활동하는 직장인, 사업가, 창업가, 대학생",,온라인 신청 바로가기,,,,,,,,,
11363,디지털 전환 실습 전문가 양성 교육,교육문화,,,경기도,안산시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11363,https://forms.gle/frF9Yn6jZWWxkpXP9,* 관련 업종 재직자 * 제조 DX를 체계적으로 배우고 싶은 분 * 설비 데이터 수집·모니터링을 실습해보고 싶은 분 * 3D 공정 시뮬레이션으로 생산라인 검증을 경험하고 싶은 분 * 핵심 도구를 직접 실습하여 현장 적용을 준비하고 싶은 분 ① 제조 DX 핵심 이해 * 제조 현장의 디지털 전환 개념 및 적용 방향 이해 * 설비 데이터 수집·모니터링 기반의 공정 관리 구조 학습 ② 실시간 데이터 수집 및 모니터링 실습 * LS ELECTRIC EdgeHub(DataWorX / VisualWorX)를 활용한 데이터 수집·모니터링 실습 * 현장 데이터를 기반으로 한 대시보드 구성 및 시각화 실습 ③ 3D 공정 시뮬레이션 실습 * Visual Components를 활용한 3D 공정 시뮬레이션 실습 * 로봇·설비 검증 및 공정 최적화 시나리오 학습 ④ 현장 적용 중심 실습 * 실제 유사 공정 시나리오 기반 실습 * 교육 수료 후 현장 적용을 위한 실무형 커리큘럼 운영,,2026. 5.19.~ 7. 3.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,* 관련 업종 재직자 * 제조 DX를 체계적으로 배우고 싶은 분 * 설비 데이터 수집·모니터링을 실습해보고 싶은 분 * 3D 공정 시뮬레이션으로 생산라인 검증을 경험하고 싶은 분 * 핵심 도구를 직접 실습하여 현장 적용을 준비하고 싶은 분,,온라인 신청(구글폼) 바로가기,,,,,,,,,
11362,청년취업브릿지 4기 모집,일자리,,,경기도,부천시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11362,http://dreamwork.or.kr/training/training_2?tpf=product/view&code=296,"부천시 거주 청년(만 20~39세) 중 졸업자 또는 졸업예정자로, 아래 항목 중 1개 이상 해당되는 분 · 취업 의지가 확고한 부천시 거주 청년 · 장기 미취업자 (3개월 이상 미취업) · 불안정 노동 종사자 (일용직, 특수형태근로종사자 등) · 영세 자영업자 또는 기준 중위소득 120% 이하 해당자 · 대학 졸업예정자 ※ 일반 재학생·휴학생은 참여 불가 ※ 야간대학교 / 학점은행제 / 방송통신대학교 재학생은 참여 가능 ※ 2025년도 부천시일드림센터 취·창업 교육과정 참여자는 참여 제한이 있을 수 있습니다. 1일차 │ [직무탐색 & 이력서 작성] │ 2026 채용트렌드 이해 / 직무·기업 분석 전략 / 항목별 이력서 작성법 2일차 │ [자기소개서 완성] │ 문항별 자기소개서 작성법 / BEST·WORST 사례 비교 분석 3일차 │ [면접 A to Z] │ 면접 유형·트렌드 이해 / AI면접 대비 / 합격 면접 답변 전략 4일차 │ [실전 모의면접] │ 면접 이미지 메이킹 / 맞춤 예상 질문 제시 / 실전 모의면접 실시",,2026. 6.5.~ 7. 3.,,,2026-06-29,,,,,,20,39,,,,,,,,,,,,지자체,,,,"부천시 거주 청년(만 20~39세) 중 졸업자 또는 졸업예정자로, 아래 항목 중 1개 이상 해당되는 분 · 취업 의지가 확고한 부천시 거주 청년 · 장기 미취업자 (3개월 이상 미취업) · 불안정 노동 종사자 (일용직, 특수형태근로종사자 등) · 영세 자영업자 또는 기준 중위소득 120% 이하 해당자 · 대학 졸업예정자 ※ 일반 재학생·휴학생은 참여 불가 ※ 야간대학교 / 학점은행제 / 방송통신대학교 재학생은 참여 가능 ※ 2025년도 부천시일드림센터 취·창업 교육과정 참여자는 참여 제한이 있을 수 있습니다.",,온라인 신청 바로가기,,,,,,,,,
11361,대기업 인적성 집중대비반,일자리,,,경기도,군포시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11361,https://www.gunpoycf.or.kr/main02/48,"만19세 ~ 39세 미취업 청년 - 대기업 채용 트렌드 및 인적성시험 이해(GSAT,SKCT,HMAT 등) - 인적성시험 목표 및 학습계획 수립 - 언어 논리, 수리 논리, 추리, 공간지각 문제 유형 이해 - 자기소개서 작성 노하우 - 면접 준비를 위한 답변 작성법",,2026. 6.11.~ 7. 3.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,만19세 ~ 39세 미취업 청년,,온라인 신청 바로가기,,,,,,,,,
11356,포테이토 베이컨 키쉬 원데이클래스,교육문화,,,경기도,평택시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11356,https://docs.google.com/forms/d/16LNt_JRE1lSscaxPN9eK92q64HOHdu7pDHWIkxXmevs/viewform?edit_requested=true,(19~39세 이하)의 평택시 생활권 청년 누구나 포테이토 베이컨 키쉬 만들기,,2026. 6.16.~ 7. 2.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,(19~39세 이하)의 평택시 생활권 청년 누구나,,온라인 신청(구글폼) 바로가기,,,,,,,,,
11354,터프팅 클래스,교육문화,,,경기도,광주시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11354,https://www.gj-youth.or.kr/bbs/board.php?bo_table=table42&wr_id=828,"광주시 거주·재직·재학·활동 청년 (19세~39세) 누구나! (07~87년생), 12명 [마그넷 / 행잉조명 / 미니러그 / 거울] - 터프팅 건 사용법과 터프팅 공예 익히기 / 마그넷 제작 실습 - 터프팅 행잉 조명 + 전구 제작 실습 - 터프팅 미니 러그 1 / 천에 실 쓰기 - 터프팅 미니 러그 2 / 본딩 후 뒷면 마감 및 카빙 - 터프팅 거울 1 / 천에 실 쓰기 - 터프팅 거울 2 / 본딩 후 뒷면 마감 및 카빙",,2026. 6.15.~ 7. 1.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,"광주시 거주·재직·재학·활동 청년 (19세~39세) 누구나! (07~87년생), 12명",,온라인 신청 바로가기,,,,,,,,,
11353,새빛톡톡 시민 서포터즈 모집,,,,경기도,수원시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11353,https://www.suwon.go.kr/web/www/forms/BD_receiptView.do?seqNo=2906,"만 19세 이상으로 수원시 및 새빛톡톡에 관심있으며, 개인 SNS 계정을 운영하는 자, 20명 내외 새빛톡톡 홍보, 시민참여 활동, 개선아이디어 제출 등",,2026. 6.17.~ 7. 1.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,"만 19세 이상으로 수원시 및 새빛톡톡에 관심있으며, 개인 SNS 계정을 운영하는 자, 20명 내외",,온라인 신청 바로가기,,,,,,,,,
11352,기구필라테스 클래스,교육문화,,,경기도,화성시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11352,https://form.naver.com/response/j3qtkl7SHPyhmAQyUA7eeg,"화성시 거주 또는 생활권이 있는 청년 (19~39세) 수업일정 : 화요일(7.7. ~ 7.28.) 19시 / 20시 ** 총 4회 진행 / 시간 택 1 준비물 : 운동복, 토삭스(요가양말 - 동작 자세 / 미끄럼 방지용)",,2026. 6.12.~ 6. 30.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,화성시 거주 또는 생활권이 있는 청년 (19~39세),,온라인 신청(네이버폼) 바로가기,,,,,,,,,
11351,직장인 생존 노무 특강,교육문화,,,경기도,화성시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11351,https://form.naver.com/response/YAg0YyY_bWumFx7FD229Kg,"19 ~ 39세 화성시 청년 1부. 급여와 근로조건, 제대로 알고 받기 : 실제 직장생활에서 가장 많이 놓치는 임금·근로시간 핵심 내용 - 근로계약서 확인법 / 4대 보험 - 연차휴가, 주휴수당 / 연장·야간·휴일근로수당 계산 2부. 이것도 노동법 위반일까? : 실제 사례로 알아보는 직장 내 노동법 이슈 - 연차 사용 제한 문제 / 휴게시간, 근로시간 구분 - 수습기간 중 임금 지급 기준 / 퇴사 통보와 사직 절차 3부. 퇴사 전 반드시 확인해야 할 사항 : 퇴직 시 놓치기 쉬운 권리와 절차 – 퇴직금 지급 기준 / 실업급여 수급 요건 / 연차수당 정산 – 각종 증명서 발급 / 원만한 인수인계와 퇴사 절차 4부. 노동법 무엇이든 물어보세요",,2026. 6.11.~ 6. 30.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,19 ~ 39세 화성시 청년,,온라인 신청(네이버폼) 바로가기,,,,,,,,,
11350,AI취업코칭,일자리,,,경기도,광주시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11350,https://www.gj-youth.or.kr/bbs/board.php?bo_table=table41&wr_id=593,"광주시 청년(거주·재직·재학·활동) 19세~39세 [A타입(모듈 1, 2 혼합형)] 모듈1 - 경험분석/직무탐색 기능 - 이용권 1매당 10회 사용 - 선착순 100명 모집 모듈2 - 자기소개서 생성 기능 - 이용권 1매당 10회 사용 - 선착순 100명 모집 ------------------------------------------- [B타입(모듈3)] - 실전 모의면접 기능 - 이용권 1매당 2회 사용 - 선착순 300명 모집",,2026. 6.1.~ 6. 30.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,광주시 청년(거주·재직·재학·활동) 19세~39세,,온라인 신청 바로가기,,,,,,,,,
11348,예쁜간판 공모전,,,,경기도,파주시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11348,https://www.paju.go.kr/user/appDocs/BD_selectMgr.do?seq=1488&docsSeq=7&q_rowPerPage=9,"[창작간판 부문] 제한없음(공동참가시 4인이하) [설치된간판 부문] 광고주(간판소유자), 옥외광고사업자 및 광고물 디자이너 [설치된간판 추천] 파주시민 누구나 시상금 500만원",,2026. 3.3.~ 6. 30.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,"[창작간판 부문] 제한없음(공동참가시 4인이하) [설치된간판 부문] 광고주(간판소유자), 옥외광고사업자 및 광고물 디자이너 [설치된간판 추천] 파주시민 누구나",,온라인 신청 바로가기,,,,,,,,,
11346,청년 1인가구 응원박스,,,,경기도,의정부시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11346,https://naver.me/GdTlYJLe,신청일 기준 의정부시 거주 1인가구 청년 ※ 아래 4가지 모두 충족 ① 의정부시(@uijeongbu_official) 및 청년센터(@ujbyoung) 공식 인스타그램 팔로우하기 ② '의정부시 청년공감터' 카카오톡 플러스 친구 추가하기 ③ '의정부시 청년다락방' 신규이용 등록하기 ④ 아래 네이버 폼 '응원박스 신청서' 작성 후 제출하기(https://naver.me/GdTlYJLe),,2026. 6.8.~ 6. 30.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,신청일 기준 의정부시 거주 1인가구 청년,,온라인 신청(네이버폼) 바로가기,,,,,,,,,
11344,정신건강 인식개선 그림·웹툰 공모전 ‘마인두잇’,,,,경기도,안산시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11344,https://asyouthspace.kr/main02/1467,"안산시민 및 안산시 소재 단체 / ※ 14세 이상 참여 가능 (2013년생을 포함한 이전 출생자) 1. 그림 : 정신건강 인식개선 및 회복 메시지 ※ 정신건강 인식개선 및 회복메시지를 자유롭게 표현한 작품 ※ 재료와 표현 방식은 자유입니다. 2. 웹툰 : [보통사람, 마인두] 그 후의 이야기 ※ 「보통사람, 마인두」는 누구나 공감할 수 있는 일상의 이야기를 바탕으로, 정신건강에 대한 오해와 편견을 해소하고 회복의 과정을 따뜻하게 전하는 웹툰입니다. ※ 웹툰을 읽고, 그 후의 이야기를 8컷 내의 완결된 웹툰으로 창작해주시면 됩니다. [보통사람, 마인두] 웹툰 바로가기",,2026. 5.18.~ 6. 30.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,안산시민 및 안산시 소재 단체 / ※ 14세 이상 참여 가능 (2013년생을 포함한 이전 출생자),,온라인 신청 바로가기,,,,,,,,,
11343,대학생 기획단 플래너즈 16기 모집,교육문화,,,경기도,남양주시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11343,https://blog.naver.com/nyjyouth7/224251294054,"- 남양주에 거주하는 대학생 누구나 (휴학생 가능) - 매달 첫째 주 토요일 월례회의 참석 가능한 자 - 플래너즈 주관 시 행사, 축제 등 프로젝트 추진 - 역량강화활동(워크숍, 교육 프로그램 등) - 봉사활동(관내 아동 및 청소년 대상 멘토링 등) - 시정참여활동(시 주관 행사 참여)",,2026. 6.24.~ 6. 30.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,- 남양주에 거주하는 대학생 누구나 (휴학생 가능) - 매달 첫째 주 토요일 월례회의 참석 가능한 자,,이메일 접수 | recruit_planuz@naver.com 바로가기,,,,,,,,,
11342,AI 자소서 마스터,교육문화,,,경기도,오산시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11342,https://www.osanedu.go.kr/app/app0101/selectEdcDtls.do?edcTy=LFT&edcCode=LFT0029122,"자기소개서 작성에 시간이 오래 걸리거나, 경험정리에 어려움을 겪는 오산시를 생활권으로 하는 만 19 ~ 39세 청년 · AI 기본기능 이해 · 챗GPT 활용 기업 분석 및 직무 키워드 분석 · 자소서 첨삭 및 직무 태도역량 도출",,2026. 5.18.~ 6. 30.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,"자기소개서 작성에 시간이 오래 걸리거나, 경험정리에 어려움을 겪는 오산시를 생활권으로 하는 만 19 ~ 39세 청년",,온라인 신청 바로가기,,,,,,,,,
11341,용인 미디어 Q 모집,,,,경기도,용인시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11341,https://yimc.or.kr/bbs/board.php?bo_table=y_notice&wr_id=57#,"- 용인특례시 홍보에 관심이 많은 지역 시민 - 유튜브 롱폼, 숏츠. 인스타 릴스 등 홍보 영상 콘텐츠 제작이 가능한 용인시민 ※ 우대사항 : 개인 유튜브 채널, 인스타그램 등 영상 콘텐츠 계정 운영자 - 용인특례시의 지역 특색이 두드러지는 홍보 주제 발굴 및 취재 활동을 통한 콘텐츠 제작 - 미디어 센터와 활동 전 기획 / 아이디어 회의 및 간담회를 통해 용인특례시 홍보 아이디어 제고와 효과 극대화 도모 - 활동기간 내 중간 활동 보고를 통한 홍보단 결과물의 퀄리티 제고",,2026. 5.1.~ 6. 30.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,"- 용인특례시 홍보에 관심이 많은 지역 시민 - 유튜브 롱폼, 숏츠. 인스타 릴스 등 홍보 영상 콘텐츠 제작이 가능한 용인시민 ※ 우대사항 : 개인 유튜브 채널, 인스타그램 등 영상 콘텐츠 계정 운영자",,이메일 접수 | tomasm@yimc.or.kr 바로가기,,,,,,,,,
11340,3기 청년정책서포터즈 모집,교육문화,,,경기도,연천군,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11340,,"- 연천군에 거주 또는 활동하는 19-39세 청년 - 청년문제에 관심이 있거나 청년문화를 발전시키고자 하는 청년 - 연천군 소재 직장, 청년단체 등에서 활동하는 청년 회의 참석 수당 및 각종 활동 수당 지급",,2026. 5.11.~ 6. 30.,,,2026-06-29,,,,,,19,39,,,,,,,,,,,,지자체,,,,"- 연천군에 거주 또는 활동하는 19-39세 청년 - 청년문제에 관심이 있거나 청년문화를 발전시키고자 하는 청년 - 연천군 소재 직장, 청년단체 등에서 활동하는 청년",,이메일 접수 | h318200@korea.kr,,,,,,,,,
11339,실전 창업 아이템 발굴,일자리,,,경기도,김포시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11339,https://gimpo.gseek.kr/user/course/offline/view?s_sbjct_sn=60638&s_sbjct_cycl_sn=1,"○ 현재 19세 이상 39세 이하이고, 아래의 각 항에 하나 이상 해당하며 취업·창업에 관심 있는 청년 ○ 김포시에 주소를 두고 있는 청년 ○ 김포시에서 활동하는 직장인, 사업가, 창업가, 대학생 창업교육_일상의 불편함이 돈이 되는 순간, 실전 창업 아이템 발굴 막연하게 창업을 꿈꾸지만 '무엇을 팔아야 할지' 몰라 막막한 예비 창업자를 위한 아이템 발굴 기초 강의입니다. 일상 속 작은 불편함을 포착해 돈이 되는 비즈니스 모델로 연결하는 실전 기획력을 기릅니다.",,2026. 6.8.~ 6. 30.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,"○ 현재 19세 이상 39세 이하이고, 아래의 각 항에 하나 이상 해당하며 취업·창업에 관심 있는 청년 ○ 김포시에 주소를 두고 있는 청년 ○ 김포시에서 활동하는 직장인, 사업가, 창업가, 대학생",,온라인 신청 바로가기,,,,,,,,,
11338,합격률 200% 이력서·자소서 완성,일자리,,,경기도,김포시,경기청년포털(시군),https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=11338,https://gimpo.gseek.kr/user/course/offline/view?s_sbjct_sn=60646&s_sbjct_cycl_sn=1,"○ 현재 19세 이상 39세 이하이고, 아래의 각 항에 하나 이상 해당하며 취업·창업에 관심 있는 청년 ○ 김포시에 주소를 두고 있는 청년 ○ 김포시에서 활동하는 직장인, 사업가, 창업가, 대학생 취업교육_합격률 200% 이력서·자소서 완성 서류 전형 탈락의 근본적인 원인을 진단하고, 인사담당자의 시선을 사로잡는 매력적인 이력서와 자소서를 완성하는 실전 취업 교육입니다.",,2026. 6.8.~ 6. 30.,,,2026-06-29,,,,,,,,,,,,,,,,,,,지자체,,,,"○ 현재 19세 이상 39세 이하이고, 아래의 각 항에 하나 이상 해당하며 취업·창업에 관심 있는 청년 ○ 김포시에 주소를 두고 있는 청년 ○ 김포시에서 활동하는 직장인, 사업가, 창업가, 대학생",,온라인 신청 바로가기,,,,,,,,,
